symbol,date,open,high,low,close,volume,daily_return,ma_5,volatility_10,volume_spike,day_of_week,lag_close_1,hl_range,next_day_close,price_up
COST,2022-05-06,514.4,516.44,498.82,503.36,3560800.0,-0.021461897356143008,524.4280000000001,20.736675748803233,1.1336887349456242,4,517.32,0.035323363137003454,498.83,0
COST,2022-05-09,496.1,507.05,494.34,498.83,3292742.0,0.005502922797822942,518.4040000000001,21.539723019984987,1.0490562883028738,0,503.36,0.025711049075535133,501.46,1
COST,2022-05-10,509.7,510.63,495.63,501.46,2729400.0,-0.016166372375907415,513.0799999999999,22.08007097915082,0.8515968204805573,1,498.83,0.030264511833424126,489.08,0
COST,2022-05-11,503.92,508.0,487.81,489.08,2782900.0,-0.029449118907763198,502.01000000000005,22.786096662460746,0.8514103662126199,2,501.46,0.04138906541481314,486.18,0
COST,2022-05-12,486.79,497.26,479.76,486.18,2829500.0,-0.0012531070892993152,495.782,19.880444579197942,0.9310418942857621,3,489.08,0.0364765716191429,497.27,1
COST,2022-05-13,493.11,498.79,489.6,497.27,2338637.0,0.008436251546308062,494.56399999999996,19.239247617533884,0.8368306882778787,4,486.18,0.018770424836601303,494.53,0
COST,2022-05-16,496.14,497.68,489.62,494.53,1579715.0,-0.0032450517998952183,493.704,18.434229152431055,0.6442477222142108,0,497.27,0.016461745843715538,490.47,0
COST,2022-05-17,489.16,493.56,480.23,490.47,2602815.0,0.002678060348352282,491.506,17.239013925135207,1.0725679431283481,1,494.53,0.02775753284884323,429.4,0
COST,2022-05-18,460.0,463.86,424.55,429.4,9511603.0,-0.06652173913043483,479.57,23.307902808558925,2.5213304125113254,2,490.47,0.09259215640089506,422.93,0
COST,2022-05-19,430.37,430.53,418.72,422.93,5839640.0,-0.017287450333434016,466.91999999999996,29.626408058425508,1.33493291319978,3,429.4,0.028205005731753784,416.43,0
COST,2022-05-20,428.8,428.85,406.51,416.43,5115014.0,-0.02884794776119404,450.75200000000007,34.75976946605413,1.0375792528857504,4,422.93,0.054955597648274415,429.48,1
COST,2022-05-23,420.0,430.0,416.67,429.48,3687200.0,0.022571428571428614,437.742,35.858670127784,0.6890347055823023,0,416.43,0.031991744066047434,437.71,1
COST,2022-05-24,424.8,438.73,424.35,437.71,3473424.0,0.030390772128060187,427.18999999999994,34.43800671738367,0.6286312233364308,1,429.48,0.03388712147991044,440.11,1
COST,2022-05-25,436.33,443.26,430.83,440.11,3225105.0,0.008663167785850228,429.332,33.19988201116763,0.7556342826649363,2,437.71,0.02885128705057681,464.99,1
COST,2022-05-26,449.1,468.05,447.51,464.99,5917606.0,0.035381874860832746,437.744,31.586792176476173,1.38143374169503,3,440.11,0.045898415677861994,470.76,1
COST,2022-05-27,456.8,474.88,455.12,470.76,5719609.0,0.030560420315236383,448.61,28.341995322997036,1.298556859609687,4,464.99,0.04341712075936015,466.22,0
COST,2022-05-31,470.76,470.8,458.03,466.22,4424541.0,-0.00964397994731915,455.95799999999997,24.52069058298653,0.971987169756442,1,470.76,0.027880269851319868,456.99,0
COST,2022-06-01,469.38,470.5,456.7,456.99,2319400.0,-0.026396523072989873,459.814,19.718582775305244,0.5367425673511951,2,466.22,0.03021677249835781,487.61,1
COST,2022-06-02,460.9,491.13,457.88,487.61,4950600.0,0.05795183336949455,469.314,23.350497044433947,1.060914574968125,3,456.99,0.072617279636586,476.25,0
COST,2022-06-03,485.03,488.15,475.59,476.25,2857437.0,-0.018101973073830428,471.566,22.733680471443076,0.704788677867204,4,487.61,0.026409302129985917,472.47,0
COST,2022-06-06,480.5,481.0,468.91,472.47,2297043.0,-0.016711758584807435,471.908,18.837189841136173,0.6816547382782655,0,476.25,0.02578319933462706,471.78,0
COST,2022-06-07,459.91,473.73,459.59,471.78,2435500.0,0.025809397490813304,473.02,15.634772819296163,0.8194829333552266,1,472.47,0.030766552797058342,467.99,0
COST,2022-06-08,471.78,474.43,466.89,467.99,1697022.0,-0.008033405400822341,475.21999999999997,12.487635707188334,0.5959648260992265,2,471.78,0.01614941420891435,472.05,1
COST,2022-06-09,467.34,484.24,467.15,472.05,3087500.0,0.010078315573244397,472.108,7.9642080585509545,1.2475249509030748,3,467.99,0.036583538478004995,463.31,0
COST,2022-06-10,465.0,468.19,457.76,463.31,2551932.0,-0.0036344086021505326,469.52,8.11459734058863,1.0572262135784771,4,472.05,0.022784865431667266,452.25,0
COST,2022-06-13,450.0,458.64,448.9,452.25,3113404.0,0.005,465.476,9.960728219691353,1.2081169960508664,0,463.31,0.021697482735575875,454.8,1
COST,2022-06-14,452.25,458.76,450.28,454.8,2224642.0,0.005638474295190738,462.08000000000004,10.887200435980908,0.8776054282220206,1,452.25,0.018832726303633335,458.79,1
COST,2022-06-15,458.5,464.36,451.39,458.79,2250200.0,0.0006324972737186924,460.23999999999995,10.706592984382231,0.8505650046818497,2,454.8,0.028733467733002564,451.76,0
COST,2022-06-16,450.31,457.77,447.97,451.76,2906600.0,0.0032200039972463163,456.18199999999996,9.207391052838554,1.1139148684832378,3,458.79,0.02187646494184868,446.69,0
COST,2022-06-17,451.05,455.69,443.2,446.69,3623435.0,-0.009666334109300552,452.858,9.624916103524912,1.283242272908437,4,451.76,0.02818140794223829,463.11,1
COST,2022-06-21,450.55,464.82,449.14,463.11,2420616.0,0.027877039174342474,455.03000000000003,8.828107951304947,0.9014998555360313,1,446.69,0.0349111635570201,459.96,0
COST,2022-06-22,459.39,464.72,458.5,459.96,1827536.0,0.0012407758114020618,456.062,7.85042313084,0.701366945885166,2,463.11,0.013565976008724159,475.0,1
COST,2022-06-23,466.37,476.28,465.71,475.0,2030100.0,0.018504620794648017,459.304,8.968666195885952,0.7924947340733386,3,459.96,0.02269652788215841,484.37,1
COST,2022-06-24,480.0,484.83,476.68,484.37,2862608.0,0.009104166666666675,465.826,11.367921924819084,1.1213341590741988,4,475.0,0.017097423848283916,481.75,0
COST,2022-06-27,485.81,487.24,477.35,481.75,2034700.0,-0.008357176674008362,472.838,13.140870764311522,0.9103346946372263,0,484.37,0.02071855032994655,468.61,0
COST,2022-06-28,483.5,487.24,467.89,468.61,1761731.0,-0.030796277145811762,473.938,12.685339044210009,0.8375893521478984,1,481.75,0.041355874243946274,469.84,1
COST,2022-06-29,470.95,472.97,466.42,469.84,1275600.0,-0.0023569381038327075,475.91399999999993,12.295198520827485,0.6400569046514916,2,468.61,0.014043137086745875,479.28,1
COST,2022-06-30,468.3,482.09,464.72,479.28,3852400.0,0.023446508648302288,476.77,12.664162954306303,1.6341678346868964,3,469.84,0.037377345498364495,485.76,1
COST,2022-07-01,481.18,491.25,478.0,485.76,2660404.0,0.009518267592169217,477.04799999999994,12.369286380201755,1.1482269708632018,4,479.28,0.027719665271966527,488.26,1
COST,2022-07-05,485.56,490.9,478.46,488.26,2490345.0,0.005560589834417968,478.35,9.85892737009334,1.0341551997926992,1,485.76,0.026000083601554987,492.65,1
COST,2022-07-06,488.26,497.02,487.78,492.65,2262300.0,0.008991111293163451,483.158,10.124677004444598,0.9019580419468899,2,488.26,0.018942966091270674,494.95,1
COST,2022-07-07,492.06,495.53,489.22,494.95,2125209.0,0.0058732674877047236,488.18,8.966998816642073,0.7935416616569552,3,492.65,0.012898082662196855,501.54,1
COST,2022-07-08,497.32,505.52,497.0,501.54,2607818.0,0.008485482184509023,492.63199999999995,10.453831248765162,1.0735228398043943,4,494.95,0.017142857142857106,498.9,0
COST,2022-07-11,501.12,505.55,494.84,498.9,1891484.0,-0.004430076628352545,495.26000000000005,11.372155273097354,0.8312639819652644,0,501.54,0.021643359469727664,490.57,0
COST,2022-07-12,497.01,501.9,488.04,490.57,1775346.0,-0.012957485764873941,495.72200000000004,11.334606987250837,0.8325454220942348,1,498.9,0.028399311531841564,492.22,1
COST,2022-07-13,484.32,497.32,483.82,492.22,2008400.0,0.01631152956722835,495.63599999999997,9.356358562786825,0.9648109188695091,2,490.57,0.02790293910958621,511.94,1
COST,2022-07-14,496.09,513.27,493.62,511.94,3715600.0,0.031949847809873255,499.034,9.045211194628477,1.5483411130987423,3,492.22,0.03980794943478785,522.95,1
COST,2022-07-15,516.92,524.8,515.78,522.95,4265100.0,0.011665248007428783,503.316,11.553664353782969,1.5616292702144783,4,511.94,0.017488076311605687,516.3,0
COST,2022-07-18,521.86,528.53,515.67,516.3,2464100.0,-0.010654198444027247,506.796,11.994330883096703,0.8659001418697314,0,522.95,0.024938429615839617,520.23,1
COST,2022-07-19,522.41,525.58,516.97,520.23,2391003.0,-0.004172967592503876,512.7280000000001,12.464450114888331,0.8053659061385781,1,516.3,0.016654738185968264,524.2,1
COST,2022-07-20,521.26,526.16,516.81,524.2,1740735.0,0.005640179564900538,519.124,13.181394294816752,0.5971016574717536,2,520.23,0.018091755190495586,529.46,1
COST,2022-07-21,524.04,529.74,521.6,529.46,1716100.0,0.010342721929623832,522.628,14.05414090816431,0.6822353562102619,3,524.2,0.015605828220858868,529.72,1
COST,2022-07-22,530.71,537.11,526.07,529.72,1800800.0,-0.0018654255619830209,523.982,14.790125422046634,0.8903622342435846,4,529.46,0.020985800368772147,529.14,0
COST,2022-07-25,531.42,532.29,526.0,529.14,1452731.0,-0.004290391780512538,526.55,14.528602479243112,0.7980837827803707,0,529.72,0.011958174904942897,511.93,0
COST,2022-07-26,515.0,519.68,508.76,511.93,3334847.0,-0.005961165048543676,524.8900000000001,11.52401883024618,1.6599185104387533,1,529.14,0.02146395156851946,522.31,1
COST,2022-07-27,513.1,525.32,511.17,522.31,2060140.0,0.01794971740401466,524.512,6.749225140700773,0.9938330578126467,2,511.93,0.027681593207739174,536.18,1
COST,2022-07-28,520.28,539.18,520.28,536.18,2083300.0,0.03056046744060886,525.856,7.148447850165293,0.9706183984856992,3,522.31,0.03632659337279922,541.3,1
COST,2022-07-29,532.0,542.12,531.9,541.3,2131516.0,0.017481203007518712,528.1719999999999,8.91650535678877,0.9633941012068302,4,536.18,0.019214137995863936,546.81,1
COST,2022-08-01,541.42,552.71,541.25,546.81,2256005.0,0.009955302722470517,531.7059999999999,10.310286988131839,0.9506326918487135,0,541.3,0.021173210161662886,543.46,0
COST,2022-08-02,544.03,551.04,540.77,543.46,1984204.0,-0.0010477363380694748,538.012,10.69260746704497,0.9434963692913996,1,546.81,0.018991438134511866,547.01,1
COST,2022-08-03,545.0,548.7,542.12,547.01,1693324.0,0.003688073394495396,542.952,11.384504868942281,0.8342854586494808,2,543.46,0.01213753412528599,543.28,0
COST,2022-08-04,547.0,547.2,540.67,543.28,2000678.0,-0.006800731261426009,544.3720000000001,11.644157524024761,0.993807004700207,3,547.01,0.012077607413024742,540.67,0
COST,2022-08-05,537.24,541.6,533.35,540.67,1711500.0,0.006384483657210837,544.2459999999999,11.595311744162007,0.8871818780388506,4,543.28,0.015468266616668228,541.9,1
COST,2022-08-08,543.84,547.5,538.67,541.9,1345699.0,-0.0035672256546043957,543.2639999999999,11.431905887562145,0.770255643556309,0,540.67,0.016392225295635623,535.82,0
COST,2022-08-09,543.64,545.0,533.89,535.82,1877305.0,-0.014384519167095756,541.736,7.21754990744925,1.0878505502574838,1,541.9,0.0208095300530072,539.82,1
COST,2022-08-10,544.48,549.91,537.29,539.82,2336600.0,-0.008558624742873876,540.298,3.795992770141089,1.2600598245299557,2,535.82,0.023488246570753234,532.2,0
COST,2022-08-11,543.24,543.49,531.81,532.2,2340200.0,-0.02032250938811568,538.082,4.5617322489338985,1.217420653846762,3,539.82,0.021962731050563292,537.21,1
COST,2022-08-12,536.18,538.4,533.73,537.21,1918238.0,0.0019209966802194907,537.39,4.734539282979382,0.9768943746624836,4,532.2,0.008749742379105464,545.75,1
COST,2022-08-15,536.4,547.0,535.68,545.75,1848000.0,0.01743102162565254,538.1600000000001,4.5952990471987984,0.8953190799956939,0,537.21,0.021132019115890178,553.02,1
COST,2022-08-16,551.1,559.97,548.97,553.02,2498000.0,0.003483941208492032,541.6,6.007837103860168,1.141573587442069,1,545.75,0.020037524819206877,556.32,1
COST,2022-08-17,550.0,559.45,549.01,556.32,1835240.0,0.011490909090909182,544.9,7.470858124135622,0.8789734702545423,2,553.02,0.01901604706653805,560.96,1
COST,2022-08-18,559.06,564.75,556.42,560.96,1619200.0,0.003398561871713396,550.652,9.473517532801422,0.8330351103308495,3,556.32,0.014970705582114305,554.53,0
COST,2022-08-19,558.65,559.26,553.17,554.53,1617000.0,-0.007374921686207831,554.116,9.877789957490258,0.8585135663195094,4,560.96,0.011009273821790828,545.47,0
COST,2022-08-22,553.0,553.0,544.29,545.47,1860941.0,-0.013616636528028884,554.0600000000001,9.787160523408303,0.9866732849924091,0,554.53,0.01600249866798956,542.07,0
COST,2022-08-23,545.74,546.01,536.88,542.07,1359000.0,-0.006724814013999265,551.8700000000001,9.241379466524203,0.8195257219515061,1,545.47,0.01700566234540306,543.22,1
COST,2022-08-24,542.75,545.22,539.36,543.22,1145800.0,0.000865960386918521,549.25,9.018560183179376,0.7536233180446942,2,542.07,0.010864728567190769,550.77,1
COST,2022-08-25,545.74,550.91,539.55,550.77,1483300.0,0.00921684318539959,547.212,7.377990994231535,0.9933644886225511,3,543.22,0.021054582522472456,531.82,0
COST,2022-08-26,550.0,552.67,531.67,531.82,1886800.0,-0.033054545454545364,542.67,8.448687011723926,1.2195183432544696,4,550.77,0.03949818496435759,531.06,0
COST,2022-08-29,527.03,535.5,524.0,531.06,1579900.0,0.007646623531867205,539.788,10.079079763983401,1.0596528411224984,0,531.82,0.02194656488549618,524.14,0
COST,2022-08-30,534.28,536.01,521.51,524.14,1872700.0,-0.018978812607621447,536.202,12.077686680627503,1.175064315743239,1,531.06,0.027803877202738202,522.1,0
COST,2022-08-31,525.54,526.32,520.26,522.1,2179809.0,-0.006545648285572823,531.9780000000001,13.021457675692513,1.2106674928067276,2,524.14,0.01164802214277488,529.17,1
COST,2022-09-01,519.72,529.58,517.03,529.17,2280642.0,0.018182867697991094,527.658,11.26435010700506,1.1636105487726294,3,522.1,0.024273253002727247,519.11,0
COST,2022-09-02,532.7,534.84,516.05,519.11,1901738.0,-0.02551154495963963,525.116,10.852952542453199,0.9688124726878998,4,529.17,0.03641120046507137,518.9,0
COST,2022-09-06,520.16,523.15,512.53,518.9,1933504.0,-0.0024223315902798964,522.684,10.955697857982791,0.9507421674201616,1,519.11,0.020720738298245965,529.64,1
COST,2022-09-07,520.0,531.66,518.9,529.64,1827910.0,0.01853846153846151,523.784,10.273844947236325,0.9027961685182636,2,518.9,0.024590479861244924,529.12,0
COST,2022-09-08,524.33,533.03,521.56,529.12,1600800.0,0.009135468121221298,525.1879999999999,9.1645125347644,0.8385898865892043,3,529.64,0.02199171715622369,536.58,1
COST,2022-09-09,532.12,538.06,529.53,536.58,1931148.0,0.008381568067353297,526.6700000000001,5.844732101062281,1.0500962469141173,4,529.12,0.016108624629388276,539.52,1
COST,2022-09-12,537.73,542.6,537.0,539.52,1522447.0,0.0033288081379130112,530.7520000000001,6.932303128580055,0.8634754904513017,0,536.58,0.010428305400372482,510.3,0
COST,2022-09-13,530.79,532.24,508.69,510.3,2881436.0,-0.03860283728028025,529.0319999999999,8.75975494329162,1.47557990323586,1,539.52,0.046295386188051686,508.0,0
COST,2022-09-14,513.86,514.01,503.12,508.0,2007300.0,-0.01140388432647027,524.704,10.437679818803426,1.0093903017067762,2,510.3,0.021644935601844464,503.5,0
COST,2022-09-15,508.4,509.06,500.53,503.5,1749609.0,-0.009638080251770216,519.58,12.345162075344495,0.8668348206588624,3,508.0,0.017041935548318843,504.14,1
COST,2022-09-16,499.57,506.44,497.3,504.14,3004815.0,0.009147867165762543,513.0919999999999,13.315700382125053,1.3455672405450059,4,503.5,0.01837924793886987,506.57,1
COST,2022-09-19,502.16,506.71,498.89,506.57,1441346.0,0.008782061494344368,506.50200000000007,13.970739302790165,0.6501624880711869,0,504.14,0.015674798051674703,499.52,0
COST,2022-09-20,503.0,503.43,493.42,499.52,1843100.0,-0.006918489065606398,504.346,15.21723617042618,0.9173147577634063,1,506.57,0.020286976612216755,493.07,0
COST,2022-09-21,502.5,506.43,493.0,493.07,2082600.0,-0.01876616915422887,501.36,16.126137375904015,1.0288031283993333,2,499.52,0.02724137931034484,487.17,0
COST,2022-09-22,494.0,494.0,484.41,487.17,3133113.0,-0.013825910931174057,498.09400000000005,16.913209203324445,1.3616341071261875,3,493.07,0.019797279164344202,466.4,0
COST,2022-09-23,478.94,482.32,463.53,466.4,5377805.0,-0.026182820395039087,490.546,18.598720057510505,1.9375338486250577,4,487.17,0.04053675058788001,480.3,1
COST,2022-09-26,465.87,484.11,465.21,480.3,4001938.0,0.03097430613690516,485.29200000000003,14.158674647637268,1.2172413440693939,0,466.4,0.040626813697040125,478.3,0
COST,2022-09-27,485.49,488.4,475.43,478.3,2412425.0,-0.01480977981008877,481.04799999999994,14.15792126141103,0.7092079842280176,1,480.3,0.027280567065603705,488.29,1
COST,2022-09-28,481.53,491.55,474.19,488.29,2419500.0,0.014038585342554043,480.092,13.125090645184718,0.6974720522559494,2,478.3,0.03660979776039143,478.98,0
COST,2022-09-29,485.61,489.01,474.07,478.98,1963927.0,-0.013652931364675347,478.454,12.758798445686407,0.6070648405823712,3,488.29,0.03151433332630202,472.27,0
COST,2022-09-30,480.66,483.83,471.87,472.27,2436707.0,-0.017455165813672957,479.628,12.328426095811004,0.9205891995744153,4,478.98,0.025345963930743592,477.73,1
COST,2022-10-03,474.5,480.84,470.4,477.73,2338532.0,0.006807165437302462,479.11400000000003,9.873322135931508,1.0105062694606757,0,472.27,0.022193877551020404,486.13,1
COST,2022-10-04,483.83,488.02,480.73,486.13,2175600.0,0.004753735816299137,480.68,7.992746989885282,0.9597445480810137,1,477.73,0.01516443741809324,480.32,0
COST,2022-10-05,481.3,483.87,474.82,480.32,1587700.0,-0.0020361520880947813,479.08600000000007,6.749562043396162,0.7558700975561358,2,486.13,0.01905985426056192,482.49,1
COST,2022-10-06,483.45,493.88,481.92,482.49,2430700.0,-0.0019857275829971654,479.788,6.313682584486995,1.1079620017395921,3,480.32,0.02481739707835321,468.15,0
COST,2022-10-07,478.26,479.11,466.12,468.15,2568100.0,-0.021139129343871563,478.96400000000006,5.934794202168991,1.1567359408004878,4,482.49,0.027868360078949647,466.31,0
COST,2022-10-10,469.69,470.25,461.61,466.31,1616300.0,-0.007196235815112086,476.68,7.188356403076766,0.778684575657134,0,468.15,0.01871709884967827,472.02,1
COST,2022-10-11,465.0,477.25,463.7,472.02,2341400.0,0.015096774193548348,473.858,7.4198314595930075,1.1102786365964228,1,466.31,0.029221479404787604,466.38,0
COST,2022-10-12,474.32,479.74,466.3,466.38,2043932.0,-0.01673975375274076,471.07,7.028419768648037,0.9290235147128768,2,472.02,0.028822646365001068,467.99,1
COST,2022-10-13,458.19,471.74,449.03,467.99,3390900.0,0.021388506951264784,468.16999999999996,7.207436668692407,1.417525428422177,3,466.38,0.05057568536623397,454.65,0
COST,2022-10-14,472.03,473.39,453.79,454.65,2304733.0,-0.03681969366353833,465.46999999999997,9.470230608472914,0.9851589239022969,4,467.99,0.043191784746248185,464.17,1
COST,2022-10-17,461.65,466.88,460.48,464.17,2097535.0,0.005458680818802207,465.04200000000003,9.563478504759193,0.8611631153261896,0,454.65,0.01389854065323136,473.27,1
COST,2022-10-18,473.2,476.52,468.83,473.27,1864000.0,0.00014792899408282582,465.29200000000003,8.022634992451229,0.7965063113724351,1,464.17,0.016402533967536204,471.43,0
COST,2022-10-19,467.81,474.87,466.95,471.43,1207647.0,0.0077381843055941615,466.302,7.144126103146481,0.555760498453034,2,473.27,0.016961130742049503,464.62,0
COST,2022-10-20,471.0,472.08,462.91,464.62,1709509.0,-0.013545647558386402,465.628,5.306129474474021,0.9307579613007088,3,471.43,0.019809466202933525,478.18,1
COST,2022-10-21,463.71,479.57,462.28,478.18,2508437.0,0.031204847857497203,470.334,6.403392850659827,1.3361046104836325,4,464.62,0.03740157480314965,496.97,1
COST,2022-10-24,481.61,498.0,481.01,496.97,2366235.0,0.03189302547704577,476.89399999999995,11.142718399619229,1.2252884993394662,0,478.18,0.035321510987297584,499.06,1
COST,2022-10-25,493.32,500.19,490.5,499.06,2130900.0,0.011635449606746147,482.05199999999996,14.268766044908096,1.0737470582686535,1,496.97,0.019755351681957183,499.45,1
COST,2022-10-26,498.0,507.42,495.69,499.45,2089915.0,0.0029116465863453585,487.65600000000006,16.105032650278677,0.967105864731463,2,499.06,0.023663983538098444,496.54,0
COST,2022-10-27,499.81,503.01,494.14,496.54,1576600.0,-0.006542486144734963,494.03999999999996,16.847911311359308,0.7386558973891424,3,499.45,0.01795037843526127,510.87,1
COST,2022-10-28,497.3,512.82,495.97,510.87,2369348.0,0.027287351699175535,500.5780000000001,16.890495815361902,1.1247263124895686,4,496.54,0.03397382906224171,501.5,0
COST,2022-10-31,509.64,509.64,500.5,501.5,2192211.0,-0.015972058708107657,501.48400000000004,15.750001375657064,1.058121682707187,0,510.87,0.018261738261738235,499.96,0
COST,2022-11-01,503.7,507.39,499.78,499.96,1586311.0,-0.007425054595989695,501.66399999999993,14.99602599208935,0.8081560892506254,1,501.5,0.0152266997478891,483.51,0
COST,2022-11-02,497.8,503.24,483.27,483.51,2467966.0,-0.02870630775411816,498.476,13.588068458920398,1.210685060960893,2,499.96,0.041322656072175036,486.29,1
COST,2022-11-03,480.88,491.33,479.71,486.29,2010400.0,0.011250207952087891,496.42600000000004,9.726828933983187,0.9459605452015182,3,483.51,0.024222968043192773,486.41,1
COST,2022-11-04,490.4,492.63,476.49,486.41,1987300.0,-0.008136215334420783,491.534,8.37833210661583,0.9699646277479483,4,486.29,0.03387269407542653,488.55,1
COST,2022-11-07,477.05,490.0,474.5,488.55,2036031.0,0.02410648778953988,488.9440000000001,8.693439672143278,1.009134310757882,0,486.41,0.032665964172813484,492.76,1
COST,2022-11-08,490.73,498.26,484.51,492.76,1709907.0,0.004136694312554709,487.504,8.611648700057092,0.8372372254153216,1,488.55,0.02837918722007802,489.97,0
COST,2022-11-09,491.9,497.58,486.86,489.97,1640520.0,-0.0039235616995323234,488.796,8.537944327131418,0.8740901421310254,2,492.76,0.02201865012529263,513.13,1
COST,2022-11-10,504.95,514.85,501.4,513.13,3098317.0,0.016199623725121313,494.16400000000004,10.541602503091957,1.479323343272465,3,489.97,0.0268248903071401,515.47,1
COST,2022-11-11,513.13,516.84,506.71,515.47,2393502.0,0.0045602478903982065,499.976,11.364967859360872,1.100129184061042,4,513.13,0.01999171123522341,509.68,0
COST,2022-11-14,515.77,520.7,509.42,509.68,1820240.0,-0.011807588653857292,504.20200000000006,12.095324211348725,0.8535720468941295,0,515.47,0.02214282909976057,526.47,1
COST,2022-11-15,520.0,529.8,520.0,526.47,2502200.0,0.012442307692307746,510.9440000000001,15.379469142690555,1.0922078898248495,1,509.68,0.01884615384615376,524.11,0
COST,2022-11-16,521.31,528.56,520.17,524.11,1833600.0,0.005371084383572286,517.772,16.111761887235332,0.7870974399672936,2,526.47,0.01612934233039196,521.32,0
COST,2022-11-17,519.0,521.79,512.96,521.32,1903715.0,0.004470134874759248,519.4100000000001,15.811708074148052,0.9105846149195413,3,524.11,0.017213817841546956,523.67,1
COST,2022-11-18,526.87,529.54,518.19,523.67,1584684.0,-0.006073604494467412,521.05,14.836418443211867,0.821553228757007,4,521.32,0.021903162932514923,523.37,0
COST,2022-11-21,525.74,527.28,522.08,523.37,1268524.0,-0.0045079316772549255,523.7880000000001,13.09265973317656,0.6975490180444296,0,523.67,0.009960159362549669,531.95,1
COST,2022-11-22,529.96,532.8,526.68,531.95,1809100.0,0.0037550003773869894,524.884,11.835121179488894,1.0768935701042772,1,523.37,0.011619958988380051,534.49,1
COST,2022-11-23,534.0,536.8,530.4,534.49,1288249.0,0.0009176029962546986,526.96,7.8621769673875335,0.820094465788809,2,531.95,0.012066365007541435,533.66,0
COST,2022-11-25,534.16,535.86,533.07,533.66,744222.0,-0.0009360491238580201,529.4280000000001,7.862902277281209,0.5558226791354876,4,534.49,0.005233834205638966,530.92,0
COST,2022-11-28,530.89,536.25,528.94,530.92,1684701.0,5.6508881312461555e-05,530.878,7.414214875634086,1.2396994700061637,0,533.66,0.013820093016221016,528.96,0
COST,2022-11-29,531.04,533.72,528.0,528.96,1685739.0,-0.003916842422416254,531.9960000000001,4.730172183836458,1.168702460381716,1,530.92,0.010833333333333386,539.25,1
COST,2022-11-30,527.41,542.58,522.14,539.25,3601800.0,0.022449327847405307,533.4559999999999,5.88802928735413,1.999953135641999,2,528.96,0.03914658903742302,503.86,0
COST,2022-12-01,519.14,519.14,495.67,503.86,6970400.0,-0.029433293523904867,527.33,9.921952372831683,2.3730052069666074,3,539.25,0.047350051445518127,494.53,0
COST,2022-12-02,498.52,498.97,492.11,494.53,3632100.0,-0.008003690925138428,519.504,14.314108968266515,1.0333296538099568,4,503.86,0.013939972770315607,488.66,0
COST,2022-12-05,492.5,492.7,484.73,488.66,2455346.0,-0.007796954314720762,511.052,18.26626961246901,0.6691999104952009,0,494.53,0.016442143048707468,481.16,0
COST,2022-12-06,490.66,491.47,477.17,481.16,2995900.0,-0.01936167610972975,501.492,22.119360649788447,0.7621004270245151,1,488.66,0.029968355093572544,481.97,1
COST,2022-12-07,479.09,486.54,478.87,481.97,2072600.0,0.006011396606065775,490.03600000000006,23.878404097051323,0.5717092678248555,2,481.16,0.01601687305531776,481.42,0
COST,2022-12-08,482.9,483.33,473.5,481.42,2901019.0,-0.0030648167322426204,485.54799999999994,24.15767163633006,1.0318795700209824,3,481.97,0.020760295670538508,483.02,1
COST,2022-12-09,475.1,490.09,470.5,483.02,4211132.0,0.01667017470006306,483.246,23.102101034799446,1.438621502860379,4,481.42,0.04163655685441015,487.68,1
COST,2022-12-12,482.73,487.82,480.67,487.68,2276400.0,0.010254179354918874,483.05,20.89933515688624,0.7872974924139092,0,483.02,0.014875070214492223,488.2,1
COST,2022-12-13,497.04,497.97,481.55,488.2,2626732.0,-0.01778528891034933,484.45799999999997,17.717091716440123,0.9322664022692408,1,487.68,0.034098224483438924,483.52,0
COST,2022-12-14,488.86,491.69,481.04,483.52,2145018.0,-0.010923372744753164,484.76800000000003,7.168574629735419,0.757405509953496,2,488.2,0.022139531016131666,463.91,0
COST,2022-12-15,475.34,476.7,463.16,463.91,3439381.0,-0.024045946059662454,481.26599999999996,8.054703318895166,1.1699638939949843,3,483.52,0.02923395802746343,461.45,0
COST,2022-12-16,461.26,464.79,456.88,461.45,4909204.0,0.0004119151888305895,476.95199999999994,9.619796082377896,1.5942354012068143,4,463.91,0.017313080021012138,458.63,0
COST,2022-12-19,460.92,463.41,455.36,458.63,1939248.0,-0.004968324221123015,471.142,11.206701566467604,0.6438584654037233,0,461.45,0.017678320449754065,457.82,0
COST,2022-12-20,456.56,460.25,452.53,457.82,1993700.0,0.0027597687050989815,465.066,12.609008948626174,0.6909828967436499,1,458.63,0.01705964245464395,462.06,1
COST,2022-12-21,459.38,463.69,456.2,462.06,1462400.0,0.00583395010666552,460.774,12.912649654930627,0.5320165632355746,2,457.82,0.016418237615081124,458.71,0
COST,2022-12-22,458.65,460.4,453.39,458.71,1907717.0,0.0001308187070751167,459.73400000000004,13.215986951831507,0.7810657462589466,3,462.06,0.015461302631288717,462.65,1
COST,2022-12-23,457.52,463.18,454.8,462.65,1229523.0,0.011212624584717598,459.974,12.628623616384903,0.7204865628107204,4,458.71,0.018425681618293745,458.5,0
COST,2022-12-27,464.4,464.7,457.11,458.5,1230839.0,-0.012704565030146378,459.948,10.955263828654516,0.7865611203424666,1,462.65,0.01660431843538749,452.99,0
COST,2022-12-28,457.54,460.46,452.8,452.99,1324141.0,-0.009944485728023804,458.98199999999997,8.16880815459256,0.9253747927912314,2,458.5,0.016916961130741977,456.53,1
